pair_id,split,label,pair_type,mutation,first_document_id,second_document_id,first_topic,second_topic,first_text,second_text
train-00028,train,1,near_duplicate,add_sentence,doc-0135,doc-0135-variant,travel,travel,Am Abend besuchen die Gäste ein kleines Konzert im Freien. Am Bahnhof gibt es Schließfächer für größeres Gepäck. Das Wetter kann sich in den Bergen innerhalb kurzer Zeit ändern. Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag. Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Eine Reservierung ist in der Hauptsaison oft sinnvoll. Der Reiseführer erklärt die Geschichte der wichtigsten Gebäude. Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln.,Am Abend besuchen die Gäste ein kleines Konzert im Freien. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen. Am Bahnhof gibt es Schließfächer für größeres Gepäck. Das Wetter kann sich in den Bergen innerhalb kurzer Zeit ändern. Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag. Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Eine Reservierung ist in der Hauptsaison oft sinnvoll. Der Reiseführer erklärt die Geschichte der wichtigsten Gebäude. Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln.
train-00029,train,0,easy_negative_different_topic,none,doc-0077,doc-0043,science,environment,Die Stichprobe sollte die untersuchte Gruppe möglichst gut abbilden. Eine Hypothese muss durch beobachtbare Daten überprüfbar sein. Ausreißer werden geprüft und nicht automatisch entfernt. Die Genauigkeit steigt häufig mit der Zahl sauberer Beobachtungen. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Analyse trennt Korrelation und tatsächliche Ursache. Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Eine grafische Darstellung macht auffällige Muster sichtbar. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt.,Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Neue Gebäude benötigen weniger Energie für Heizung und Kühlung. Solaranlagen liefern auch an kühlen Tagen elektrische Energie.
train-00030,train,0,easy_negative_different_topic,none,doc-0094,doc-0162,health,technology,Regelmäßiges Lüften verbessert die Luft in geschlossenen Räumen. Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Eine gute Körperhaltung entlastet Rücken und Schultern. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Ein realistischer Trainingsplan verhindert unnötige Überlastung. Gesundheitsdaten sollten vertraulich und nachvollziehbar verarbeitet werden. Ausreichender Schlaf unterstützt Konzentration und Erholung.,"Messwerte zeigen, an welcher Stelle die meiste Zeit verloren geht. Protokolle helfen bei der Suche nach seltenen Fehlern. Die Konfiguration wird getrennt vom Programmcode verwaltet. Ein klarer Vertrag zwischen Modulen verhindert unnötige Abhängigkeiten. Die Anwendung kann einzelne Module unabhängig aktualisieren. Eine stabile Schnittstelle erleichtert die Integration neuer Komponenten."
train-00031,train,1,near_duplicate,reorder_sentences,doc-0043,doc-0043-variant,environment,environment,Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Neue Gebäude benötigen weniger Energie für Heizung und Kühlung. Solaranlagen liefern auch an kühlen Tagen elektrische Energie.,Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Neue Gebäude benötigen weniger Energie für Heizung und Kühlung. Solaranlagen liefern auch an kühlen Tagen elektrische Energie.
train-00032,train,1,near_duplicate,reorder_sentences,doc-0158,doc-0158-variant,culture,culture,"Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Das Museum zeigt Werke aus mehreren historischen Epochen. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche.","Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Das Museum zeigt Werke aus mehreren historischen Epochen. Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche."
train-00033,train,1,near_duplicate,add_sentence,doc-0006,doc-0006-variant,work,work,Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Klare Zuständigkeiten verhindern doppelte Arbeit. Eine realistische Planung berücksichtigt auch unerwartete Probleme.,Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Klare Zuständigkeiten verhindern doppelte Arbeit. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Eine realistische Planung berücksichtigt auch unerwartete Probleme.
train-00034,train,1,near_duplicate,replace_words,doc-0117,doc-0117-variant,science,science,"Neue Ergebnisse werden mit früheren Studien verglichen. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Ausreißer werden geprüft und nicht automatisch entfernt. Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Die Analyse trennt Korrelation und tatsächliche Ursache. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt.","Aktuelle Ergebnisse werden mit früheren Studien verglichen. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Ausreißer werden geprüft und nicht automatisch entfernt. Ein Modell vereinfacht die Wirklichkeit und hat deshalb deutliche Grenzen. Die Analyse trennt Korrelation und tatsächliche Ursache. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Ein Kontrollversuch unterstützt bei der Interpretation des Ergebnisses. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt."
train-00035,train,1,near_duplicate,add_sentence,doc-0024,doc-0024-variant,health,health,Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit. Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit Stress erleichtern. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Eine gute Körperhaltung entlastet Rücken und Schultern.,Ausreichender Schlaf unterstützt Konzentration und Erholung. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit. Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit Stress erleichtern. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Eine gute Körperhaltung entlastet Rücken und Schultern.
train-00036,train,1,near_duplicate,reorder_sentences,doc-0176,doc-0176-variant,work,work,Neue Mitarbeitende erhalten eine strukturierte Einführung. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.,Neue Mitarbeitende erhalten eine strukturierte Einführung. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.
train-00037,train,0,hard_negative_same_topic,none,doc-0016,doc-0136,work,work,"Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Die Besprechung endet mit klaren nächsten Schritten. Eine realistische Planung berücksichtigt auch unerwartete Probleme.",Neue Mitarbeitende erhalten eine strukturierte Einführung. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Rückfragen werden möglichst früh und konkret formuliert.
train-00038,train,1,near_duplicate,case_punctuation,doc-0003,doc-0003-variant,environment,environment,Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Die Stadt erweitert das Netz sicherer Fahrradwege. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Regionale Produkte vermeiden lange Transportwege.,kleine veränderungen im alltag senken den persönlichen energieverbrauch. ein sparsamer umgang mit wasser schützt lokale reserven. bäume senken im sommer die temperatur dicht bebauter straßen. die stadt erweitert das netz sicherer fahrradwege. mehrwegverpackungen können den verbrauch von kunststoff verringern. solaranlagen liefern auch an kühlen tagen elektrische energie. öffentliche verkehrsmittel reduzieren den verkehr in der innenstadt. die messstation erfasst luftqualität und lärm zu verschiedenen tageszeiten. regionale produkte vermeiden lange transportwege.
train-00039,train,0,easy_negative_different_topic,none,doc-0051,doc-0098,education,culture,"Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen.","Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Das Museum zeigt Werke aus mehreren historischen Epochen. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen."
train-00040,train,0,easy_negative_different_topic,none,doc-0067,doc-0050,science,daily_life,"Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt. Eine Hypothese muss durch beobachtbare Daten überprüfbar sein. Die Genauigkeit steigt häufig mit der Zahl sauberer Beobachtungen. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Unsicherheit wird zusammen mit dem Messwert angegeben.",Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Die Familie plant die Einkäufe für die gesamte Woche. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Am Wochenende wird das Fahrrad gründlich gereinigt. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Nach dem Essen wird die Küche gemeinsam aufgeräumt.
train-00041,train,1,near_duplicate,combined_light,doc-0076,doc-0076-variant,work,work,"Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Neue Mitarbeitende erhalten eine strukturierte Einführung. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Eine realistische Planung berücksichtigt auch unerwartete Probleme. Rückfragen werden möglichst früh und konkret formuliert. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Wissen wird in verständlichen Dokumenten für andere festgehalten.","Automatisierung verringert wiederkehrende manuelle Neue Mitarbeitende erhalten eine strukturierte Einführung. Komplexe werden in kleine überprüfbare Schritte zerlegt. Eine realistische Planung berücksichtigt auch unerwartete Probleme. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Rückfragen werden möglichst früh und konkret formuliert. Wissen wird in verständlichen Dokumenten für andere festgehalten."
train-00042,train,0,hard_negative_same_topic,none,doc-0171,doc-0051,education,education,"Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl.","Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen."
